Power_On_Hours,Wear_Leveling_Count,Temperature,Reallocated_Sector_Ct,Media_Errors,Host_Writes,Write_Amplification,Bad_Block_Count,days_to_failure,health_status
48253,91,44.07417263174002,58,21,466735,3.2400832500657994,33,319,Critical
29964,63,27.450132633213723,20,6,300629,2.7915660752829914,2,1446,Degrading
41207,87,40.567450883801214,27,0,431038,3.3200446828123917,16,526,Critical
38252,77,42.9309467563587,31,4,374634,3.315822559093086,11,803,Degrading
42569,84,43.86898668017502,26,8,433448,3.475757250759427,15,584,Degrading
38120,78,42.959824393235664,12,3,389266,3.0181920510036546,14,798,Degrading
17633,38,39.14447110897397,2,6,172004,1.8473390297490748,0,2383,Healthy
20811,48,41.435414106558994,3,5,234652,2.32850220018819,6,1829,Healthy
0,2,33.218747252957044,5,0,29578,1.3518841585807149,0,3540,Healthy
44435,89,44.3508489519709,60,4,442681,3.5775555539822075,19,362,Critical
25324,55,39.58948525045511,0,0,247969,2.3854345674823842,0,1798,Healthy
22730,43,36.40861616579127,0,2,216188,2.0293633072603114,2,2052,Healthy
4175,8,31.093599383218116,0,8,22909,1.2231847385061365,4,3413,Healthy
9964,19,31.84833713827358,6,1,112348,1.6414032641019876,1,2924,Healthy
39393,82,34.00441133505552,51,6,408413,3.5556738783043045,19,647,Degrading
47039,95,44.38784578920175,76,14,476944,3.829610421746949,36,98,Critical
34077,63,40.499855352779235,16,9,323368,2.659710664491578,0,1289,Degrading
46465,91,36.80186574644723,46,16,453816,3.8910953778535693,26,302,Critical
29792,55,30.211497504125248,22,5,271396,2.6712548148385293,9,1577,Healthy
30324,60,42.479014970922755,15,0,296810,2.5128276353202144,16,1457,Degrading
10436,17,35.623418253113144,5,0,101175,1.765469836696416,4,2970,Healthy
45378,93,43.23922293385136,81,9,470507,3.6708666984014275,26,264,Critical
33546,65,44.34324896569889,25,7,317088,2.6302733624593295,0,1247,Degrading
6066,9,29.91844298488094,0,1,53802,1.6761085338583235,0,3264,Healthy
30985,57,34.889983826016,14,7,302921,2.6337662114920923,2,1367,Degrading
33896,66,41.60546634772388,18,8,337107,3.0632989828520767,2,1179,Degrading
26740,52,33.06813575267146,0,0,281177,2.5617347915146036,11,1751,Healthy
2458,2,27.043504110761518,0,0,5040,1.1820515759478671,1,3530,Healthy
24456,56,42.764589992956054,2,0,247485,2.3231574326439057,0,1741,Healthy
37618,74,44.18432033842127,11,7,384112,2.866471151119608,4,933,Degrading
23845,46,38.33630732914318,4,0,240452,2.73054472977116,0,1915,Healthy
15943,28,34.06400217282413,0,7,169979,1.9090890204082331,0,2472,Healthy
23585,46,30.252792824469676,10,0,226673,2.7810026761117137,3,1943,Healthy
43318,85,31.200398810605826,40,7,428160,3.299358687409037,20,592,Degrading
25802,43,37.67947411713823,0,3,251565,2.280312258260758,1,1825,Healthy
45007,86,40.67243019771754,60,13,440884,3.9262654878313965,15,450,Critical
39132,76,34.117186550538925,0,4,383270,3.382864463659215,11,830,Degrading
26167,55,34.981192099690794,5,0,264481,2.8953935500513763,8,1621,Healthy
8321,13,39.31508904649507,0,0,72271,1.397497590704903,0,3049,Healthy
7402,15,26.40852264654645,9,6,56277,1.3592437900099723,3,3223,Healthy
2481,3,24.509354997020452,1,2,24033,1.154722019177106,10,3463,Healthy
21274,42,50.884300235964005,0,2,201684,1.9795590930681148,3,2138,Healthy
28924,50,37.569670314322444,0,3,276300,2.39113727541893,11,1735,Healthy
6929,10,28.138127118881886,4,4,74169,1.4685277374342276,2,3208,Healthy
5716,7,27.605645587094067,0,6,34674,0.801155339779673,0,3325,Healthy
45777,93,30.11323319005364,61,7,451463,3.427195197491508,21,244,Critical
33802,64,31.251697110303432,17,4,326411,2.9520783463274065,5,1311,Degrading
46669,91,51.37602979897906,65,9,452342,3.2545847139650355,35,390,Critical
30897,65,38.52976774590885,18,0,332907,3.1067770967705424,9,1306,Degrading
0,3,37.10065138326324,22,2,6325,1.0236305568609794,0,3581,Healthy
18962,32,33.02596564710032,13,0,146231,1.8187243992435729,7,2478,Healthy
12693,28,31.185121930276306,0,0,134733,1.998244158306251,0,2554,Healthy
31901,65,46.258562515262184,13,3,298291,3.07052140875893,4,1358,Degrading
2409,4,28.35631044415173,0,0,34745,1.1608940462329194,0,3490,Healthy
36554,74,39.47242991560312,32,14,372294,3.5081904684372294,8,932,Degrading
33958,67,48.18397502740121,5,0,323037,3.199455882652398,12,1226,Degrading
156,4,22.513275576513355,0,0,0,0.9790407288902134,0,3613,Healthy
41774,77,40.50818499187852,22,4,399591,3.0282681934086386,3,742,Degrading
14803,29,27.5700442707142,1,0,142498,1.8039366689892038,0,2597,Healthy
44757,89,40.24932464170345,45,0,427451,3.073906805590374,22,472,Critical
29621,62,41.02452001516422,0,0,288444,2.7638253776254613,4,1459,Degrading
41226,82,37.906225394782275,29,9,418665,3.079389785127704,13,697,Degrading
46663,97,37.85219187421144,78,10,471076,3.0339960263084906,28,148,Critical
15115,29,28.366294731236017,7,1,157874,2.1355162450255536,3,2552,Healthy
48994,97,34.700349910933866,68,4,471660,3.5453591342659623,35,246,Critical
2796,9,34.57999136599902,6,0,57779,1.5427609269277858,1,3370,Healthy
21557,44,35.58730576845418,0,0,217052,2.109653649631704,3,2046,Healthy
29470,60,33.33945027411837,0,1,298186,2.4311969463757848,0,1503,Healthy
20416,44,31.086605114760744,0,5,211828,2.6910303629968952,0,1971,Healthy
32961,65,39.897030286576424,20,1,328769,2.8966923388473798,12,1197,Degrading
26240,50,36.38788245235899,9,5,271412,2.5554195772673114,0,1690,Healthy
9797,19,34.31058339549072,0,0,100829,1.581471229443086,1,2892,Healthy
28727,60,35.47008105973146,20,0,298933,2.8108308725043027,0,1477,Healthy
29719,64,40.85003031348519,6,13,306709,2.690628011671672,14,1489,Healthy
11263,28,24.427835799822265,12,6,130147,1.9550965073126394,0,2631,Healthy
21074,40,36.57333496834492,2,9,231243,2.132734404828919,0,2186,Healthy
11265,23,26.459043429260245,3,4,108367,2.1610427099762455,0,2828,Healthy
12600,28,25.35601594724736,0,0,147346,1.8140117906198727,0,2618,Healthy
31585,62,41.52641292391127,2,3,309418,2.68911146948326,0,1308,Degrading
25089,50,38.86669236284281,0,0,274078,2.348117798967473,0,1741,Healthy
29078,62,39.950678915989265,0,0,300818,2.665938390495904,13,1445,Healthy
13510,23,46.75006632629676,14,0,146426,1.952201479434071,2,2685,Healthy
23036,45,35.46739564041446,4,7,230814,2.4398816806445733,0,1930,Healthy
3254,5,31.37749915905784,4,1,35238,1.1332303213463522,0,3414,Healthy
45945,93,39.89758921602342,57,14,458797,3.6184361169270725,32,318,Critical
13396,28,30.09789568535659,16,0,140966,2.104744252417612,0,2518,Healthy
16364,35,34.458182698403874,7,0,157534,1.7158969637262451,0,2429,Healthy
48547,98,35.10522297803893,93,16,479695,3.340976732238459,51,78,Critical
30208,59,37.46533314633288,11,2,293575,2.326558834529402,3,1535,Healthy
33597,64,39.12262273292614,23,0,325400,3.0950635032943126,3,1192,Degrading
35655,71,27.137789972744343,39,4,365192,2.644563267071769,16,1057,Degrading
15939,34,29.5768829432629,12,0,183721,2.136854022736401,0,2322,Healthy
21407,42,29.1238311089444,19,0,243964,2.135079629688149,0,1989,Healthy
49967,97,46.11056779320401,99,11,484243,3.983682296547703,39,49,Critical
12856,26,27.763149833737437,0,5,137224,2.1690264140707503,7,2674,Healthy
48094,92,39.287209657010514,62,12,481458,3.221721823331185,21,253,Critical
13930,30,28.739013797967353,0,0,137776,1.8669121881131052,2,2516,Healthy
299,0,27.521431283514453,0,2,25197,1.394858608801428,2,3638,Healthy
36005,74,38.80330073971476,22,5,369941,2.9932291484086706,10,869,Degrading
33048,63,32.61689095640049,5,0,335442,2.80784869438183,0,1300,Degrading
1014,8,27.208538822372105,6,0,43902,1.0995117726630088,1,3471,Healthy
2000,4,31.10202210563285,0,7,31584,1.2370753017807707,4,3547,Healthy
47134,91,40.25489667294408,87,10,467231,3.830655794397897,39,165,Critical
45173,87,41.768244356037464,38,18,418834,3.4518576268434358,21,530,Critical
47348,94,34.47891139155444,71,16,463907,3.6139943855475387,29,228,Critical
15633,37,34.6946865146791,0,4,158086,1.6091283252629027,2,2416,Healthy
46880,97,41.88330793911717,85,4,486982,3.6853719851617543,34,160,Critical
12731,19,36.46941247262924,4,0,101220,1.6208422952486232,4,2840,Healthy
46547,93,38.96695181154245,42,9,468058,3.3882388002550483,23,292,Critical
36848,74,38.358821702011625,10,6,379129,2.8589346142955105,11,1045,Degrading
20159,36,31.73367609072148,0,0,207149,2.780573215995055,1,2262,Healthy
11242,20,36.326201663987504,7,0,81370,1.7931477210159779,0,2976,Healthy
13478,26,30.373980516043282,0,3,130807,1.7268744908569262,0,2654,Healthy
35286,65,35.339369293249426,2,0,361627,2.8205908519277627,17,1122,Degrading
30398,59,36.44682303843308,11,1,290028,2.675057303016479,0,1493,Healthy
3112,9,32.009691196659524,4,0,35861,1.4950965367237699,0,3354,Healthy
7021,19,28.412236166828073,11,0,74714,1.6301730212413645,1,3025,Healthy
594,0,36.34788719538188,9,0,16018,1.4453223123736951,2,3554,Healthy
7716,14,36.69897652133704,7,0,71486,1.400592195678264,0,3126,Healthy
16380,34,34.523495309016184,0,7,178297,2.0421913550104525,0,2437,Healthy
13370,26,38.672962482233004,0,3,151704,2.0745514367529347,12,2635,Healthy
2876,4,30.03599150084758,0,5,5661,1.048916515455533,3,3577,Healthy
31725,66,40.00012703113556,5,0,348055,2.7735913031155843,4,1293,Degrading
14197,29,36.846243723120246,4,0,146930,1.7230780729802415,0,2577,Healthy
27918,52,34.19932492535003,8,0,261887,2.7962494799628406,0,1606,Healthy
24510,50,31.41825196221359,0,5,239587,2.381256332590006,10,1824,Healthy
44155,87,39.25805618918007,40,4,418936,3.3317903990581565,12,517,Critical
23663,46,42.022391958708745,5,4,240135,2.02928361708891,0,1919,Healthy
33174,63,36.10890266860268,8,2,341332,3.193699178682249,10,1226,Degrading
19212,35,37.59306490209477,0,8,185744,2.292884847035282,3,2248,Healthy
17655,31,28.900992624068255,21,4,155409,2.0877151639086153,0,2420,Healthy
19808,39,32.23071638157394,6,0,205590,2.047850491174124,0,2157,Healthy
35282,71,39.20185346557468,31,8,378812,2.589948238618169,3,944,Degrading
22953,48,34.36982124350402,4,11,217116,2.4508449710372893,0,2024,Healthy
4081,13,33.879988542810956,12,0,80931,1.5487692125997734,0,3222,Healthy
16067,35,40.03328963503853,0,2,175905,2.2725995258191745,2,2384,Healthy
8405,17,42.00807180826317,6,0,99825,1.474968487000586,0,3007,Healthy
13005,28,31.593727820278083,0,0,128367,1.6054780656145893,0,2745,Healthy
41422,83,43.769448239226364,37,7,419683,3.06940547766468,23,543,Degrading
40516,80,39.022959219167284,29,4,412644,3.0116792222626994,5,717,Degrading
47038,94,36.89599195704845,48,3,461159,3.41075750595169,24,250,Critical
21937,41,35.04744090447355,3,5,225302,2.100565421097334,0,1959,Healthy
0,1,21.524698427344276,1,3,0,1.0446588484207884,0,3662,Healthy
23087,37,25.07294410434399,19,0,201348,2.3995771493845504,4,2057,Healthy
42379,80,37.816571846501006,26,14,416058,3.239289161930841,9,594,Degrading
37810,74,43.44203827646381,27,5,388410,3.3526262843841157,12,826,Degrading
42809,86,45.62198528742706,37,12,431917,3.0092018650122876,11,518,Critical
35705,71,27.890810087254515,22,0,363507,2.947169108336228,5,1003,Degrading
45190,84,42.77779418104786,52,12,434645,2.9791070111697473,22,545,Critical
48267,95,38.192308863184905,95,11,489990,3.5073999279147032,34,115,Critical
20859,41,36.681503334229724,1,3,204889,2.197873009451881,2,2145,Healthy
49016,95,33.35389548882607,82,16,479067,3.6702625580465957,36,127,Critical
47086,91,31.28762635065619,56,0,467575,3.502481969515257,31,291,Critical
49447,97,43.753151544566435,108,15,507483,3.7885789123481666,42,0,Critical
11717,23,31.204081546465243,1,0,122084,1.8446963379158288,2,2723,Healthy
40830,78,36.472777113855415,36,10,400701,3.052890487379758,7,689,Degrading
40081,78,41.10985956650161,50,12,390512,3.2547308324904765,11,781,Degrading
18872,37,35.63177228860972,25,0,206198,2.159937603072395,4,2168,Healthy
21230,41,36.1250909551831,0,0,208141,1.9546330388056543,2,2099,Healthy
4885,7,35.87024981949632,11,0,43522,1.5503042344580502,0,3394,Healthy
13981,27,31.999010627106898,0,0,147037,2.261553399269703,5,2711,Healthy
14594,25,33.37564272458394,3,1,131650,1.8010251786821256,1,2605,Healthy
5728,11,35.60014236843646,3,4,43300,1.7691872017116475,0,3318,Healthy
14898,30,38.076702952176085,6,0,150140,2.273068135548176,11,2517,Healthy
9746,18,28.38504615488282,8,0,95748,1.8993977219086893,8,2885,Healthy
46220,91,24.421746962817394,59,11,431565,3.533390913879613,26,306,Critical
31244,60,27.856037597342798,1,3,314026,2.7982561828791397,5,1436,Degrading
28392,55,20.145528784989768,0,0,270772,2.595412663043348,2,1628,Healthy
45414,94,35.55458494180832,74,13,459583,3.3165465065028394,24,291,Critical
25223,48,36.79255652360224,0,0,255819,2.426190572358985,1,1893,Healthy
23562,51,31.735010834807582,0,0,254312,2.338283598973977,9,1852,Healthy
24769,52,33.5921813635115,13,0,238366,2.469375650717852,0,1826,Healthy
7189,14,35.06370047070282,5,0,80205,1.3336613949498806,3,3138,Healthy
2320,5,35.722423832686545,0,6,4706,1.522150895547313,7,3511,Healthy
45951,87,46.877006614688426,57,19,446297,3.2917461730304307,23,330,Critical
33087,67,31.93613169591446,0,4,350533,2.7701162071295315,16,1179,Degrading
41844,86,49.77537374834243,35,0,412848,3.3280548539004613,15,602,Degrading
2835,4,27.70890999810681,0,3,47442,1.3366228537146998,1,3412,Healthy
23237,44,36.49820750770246,0,1,216271,2.276549280380846,5,2055,Healthy
50677,96,39.712209746979276,82,13,485334,3.5487555987336745,37,140,Critical
42367,83,28.937727967743662,25,14,415123,3.2409615062765074,18,631,Degrading
2263,4,37.81367171798196,0,0,38524,1.222538208656822,0,3501,Healthy
40758,85,47.08305153118606,43,7,413286,3.0435202513077773,10,597,Degrading
8339,18,27.24535346765031,0,1,88556,1.5619017751233715,0,3002,Healthy
16257,35,31.901429475677457,0,0,157208,1.3075548511682689,0,2488,Healthy
9156,23,27.455890293472468,0,9,123848,1.6900378921537211,11,2766,Healthy
22325,42,30.365176536890868,0,0,221660,2.4351556016162603,0,2036,Healthy
47150,94,33.45449362796584,62,25,461326,3.913860469388585,27,207,Critical
41728,82,44.7768485306084,41,2,419201,3.0538560169833087,30,562,Degrading
15801,33,29.35531690311,0,8,163281,2.0167536639682058,0,2326,Healthy
26736,57,33.54987656392532,0,0,265925,2.581930410462836,3,1715,Healthy
12096,26,26.83064977996994,0,0,133980,1.735664751122093,11,2736,Healthy
6243,13,31.587611606727005,0,12,93815,1.4699826243895273,0,3186,Healthy
21651,39,34.98905149249832,0,0,217896,2.2112924053150884,3,2045,Healthy
8521,19,34.79615140185591,0,1,88640,1.6292309462332686,4,3048,Healthy
5537,7,28.36567744935593,0,0,52317,1.4832755661305186,0,3302,Healthy
8180,17,36.40240824464622,0,3,85272,1.6077492314552566,4,2990,Healthy
49968,100,36.369300959522256,91,13,496675,3.4901808222642545,38,21,Critical
11360,19,28.80061719371446,0,7,115167,1.8458760659983828,0,2924,Healthy
26853,49,29.275684314402135,0,1,275416,2.6231980808420623,0,1736,Healthy
9768,19,29.401489055576945,0,0,106419,1.2275077389115956,0,2900,Healthy
40875,83,43.23924530263497,41,8,414722,3.2962035910266634,13,562,Degrading
31239,63,30.55336861435974,0,2,299304,2.693991299522512,8,1422,Degrading
3550,9,26.70944588669986,13,0,18921,1.4092083241634812,0,3429,Healthy
10202,15,33.655541835745254,0,3,72735,1.3629724357034216,0,3115,Healthy
20867,36,31.848091405047835,0,0,202963,2.1678852321950446,0,2269,Healthy
8745,21,28.51062518263484,0,0,95147,1.6467996207740738,7,2952,Healthy
23340,46,24.945655420873457,0,0,209309,2.0860017460900115,3,2029,Healthy
22871,37,42.149817526025615,18,0,201476,2.357306148555082,0,2157,Healthy
33160,64,33.41893201740828,0,2,330489,2.77349493442781,0,1302,Degrading
36768,74,34.11982868248257,13,4,389488,3.0301604617204383,12,886,Degrading
3140,5,34.58295267960164,4,0,22723,1.2675188137918916,0,3404,Healthy
25357,51,29.935136512081954,1,5,233768,2.1911061174093667,0,1837,Healthy
9861,14,29.125762631417487,11,0,102725,1.727519187177497,0,2921,Healthy
7058,13,32.109556557671176,0,0,62197,1.5686990812876058,11,3199,Healthy
38869,75,40.05071444688505,16,0,392582,3.356543510718938,8,800,Degrading
38595,80,43.86173330089811,14,1,387588,3.306212628439239,13,769,Degrading
29578,62,43.67007939931613,8,0,296108,2.665520010749945,8,1397,Degrading
44119,86,43.87969987180143,35,13,441204,3.394393263752872,17,440,Critical
41303,84,42.48532092531613,33,12,414254,3.030062019510529,15,457,Critical
14814,26,33.588496897574984,0,0,137714,1.8232260409856074,1,2700,Healthy
45707,94,41.019570119587925,64,16,459332,3.875820746741389,24,345,Critical
17034,33,34.21853764279565,0,1,160849,2.0584304060568805,1,2400,Healthy
23102,47,41.98683138574167,18,3,256899,2.289633754680429,0,1868,Healthy
30548,55,36.92731810631531,5,0,291268,2.802643485945564,4,1518,Healthy
36709,76,36.96224476915425,49,6,360880,3.3325952444947897,7,873,Degrading
32487,65,35.98804340356408,2,10,289820,2.5799527796505135,8,1415,Degrading
45808,92,44.151524363511214,90,22,452408,3.4072310698745634,19,257,Critical
46758,93,37.44259472824413,61,6,484721,3.292197959368142,32,123,Critical
43969,82,27.97908810489471,28,9,428844,3.2234616219364707,21,516,Degrading
4973,5,35.692615791898845,0,0,64181,1.3029911139784596,0,3240,Healthy
13857,28,32.721391947837574,13,2,148688,2.026733169762548,4,2678,Healthy
26374,55,29.61355274033229,0,1,247260,2.2944906395640867,0,1821,Healthy
5649,8,34.90980060295857,5,14,44087,1.3820100340629167,0,3292,Healthy
13930,29,28.085258197398673,5,0,119983,1.7579407212369953,0,2708,Healthy
36510,74,36.49989149901942,19,4,362792,2.681653152893772,4,927,Degrading
39558,75,49.59124611477931,17,9,375468,3.1734107682343544,17,813,Degrading
5839,15,25.786151299397826,11,0,90957,1.559974525527008,8,3180,Healthy
11001,22,26.896456526785627,23,0,121577,1.518118642400114,0,2841,Healthy
38619,75,42.437332139578416,18,0,398174,2.9289140063075987,12,868,Degrading
41541,84,46.67227844964039,21,4,420745,3.0541906963235403,7,633,Degrading
39022,78,31.133824203240295,14,0,391946,3.370699337908959,12,820,Degrading
46326,99,45.977161230604864,79,16,479511,3.4289581111078884,38,201,Critical
39210,77,38.79283972245923,35,17,394436,3.2316180114520923,6,766,Degrading
44548,83,33.780934598918044,39,7,419180,3.605587380021006,11,558,Degrading
42992,85,16.25297571007133,33,10,420055,3.3822739883164723,27,560,Critical
39412,77,39.3518789629477,22,6,392707,3.0067693626089067,19,741,Degrading
33258,68,38.87044124431655,16,5,346673,2.777222199090457,0,1138,Degrading
11195,24,32.131995448120044,1,0,119076,1.7016360567782074,0,2735,Healthy
1235,6,26.823615114814178,0,0,25477,0.9357050416212631,4,3458,Healthy
49259,96,39.75158067255781,96,25,488022,4.013260710933407,42,26,Critical
8524,18,35.6081258403683,6,0,97824,1.579535493990006,4,3005,Healthy
4895,8,28.11094075574926,9,0,59687,1.4542007295928499,0,3294,Healthy
46613,94,35.53309284349577,76,7,503208,3.8151420484753076,33,217,Critical
1917,6,26.817720893565216,0,6,24478,1.278029756459072,0,3428,Healthy
37853,77,39.90866206804328,23,18,389395,2.853678822812354,11,865,Degrading
